judge,signal,condition,threshold,n,n_accepted,n_escalated,accepted_share,slip_through,error_among_accepted,kappa_among_accepted
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,clean,0.6,1770,1537,233,0.868361581920904,0.7229219143576826,0.1867273910214704,0.6265883701381758
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,clean,0.61,1770,1537,233,0.868361581920904,0.7229219143576826,0.1867273910214704,0.6265883701381758
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,clean,0.62,1770,1537,233,0.868361581920904,0.7229219143576826,0.1867273910214704,0.6265883701381758
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,clean,0.63,1770,1537,233,0.868361581920904,0.7229219143576826,0.1867273910214704,0.6265883701381758
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,clean,0.64,1770,1537,233,0.868361581920904,0.7229219143576826,0.1867273910214704,0.6265883701381758
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,clean,0.65,1770,1537,233,0.868361581920904,0.7229219143576826,0.1867273910214704,0.6265883701381758
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,clean,0.66,1770,1537,233,0.868361581920904,0.7229219143576826,0.1867273910214704,0.6265883701381758
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,clean,0.67,1770,1537,233,0.868361581920904,0.7229219143576826,0.1867273910214704,0.6265883701381758
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,clean,0.68,1770,1537,233,0.868361581920904,0.7229219143576826,0.1867273910214704,0.6265883701381758
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,clean,0.69,1770,1537,233,0.868361581920904,0.7229219143576826,0.1867273910214704,0.6265883701381758
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,clean,0.7,1770,1537,233,0.868361581920904,0.7229219143576826,0.1867273910214704,0.6265883701381758
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,clean,0.71,1770,1537,233,0.868361581920904,0.7229219143576826,0.1867273910214704,0.6265883701381758
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,clean,0.72,1770,1537,233,0.868361581920904,0.7229219143576826,0.1867273910214704,0.6265883701381758
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,clean,0.73,1770,1537,233,0.868361581920904,0.7229219143576826,0.1867273910214704,0.6265883701381758
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,clean,0.74,1770,1537,233,0.868361581920904,0.7229219143576826,0.1867273910214704,0.6265883701381758
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,clean,0.75,1770,1537,233,0.868361581920904,0.7229219143576826,0.1867273910214704,0.6265883701381758
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,clean,0.76,1770,1537,233,0.868361581920904,0.7229219143576826,0.1867273910214704,0.6265883701381758
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,clean,0.77,1770,1537,233,0.868361581920904,0.7229219143576826,0.1867273910214704,0.6265883701381758
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,clean,0.78,1770,1537,233,0.868361581920904,0.7229219143576826,0.1867273910214704,0.6265883701381758
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,clean,0.79,1770,1537,233,0.868361581920904,0.7229219143576826,0.1867273910214704,0.6265883701381758
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,clean,0.8,1770,1537,233,0.868361581920904,0.7229219143576826,0.1867273910214704,0.6265883701381758
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,clean,0.81,1770,1537,233,0.868361581920904,0.7229219143576826,0.1867273910214704,0.6265883701381758
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,clean,0.82,1770,1537,233,0.868361581920904,0.7229219143576826,0.1867273910214704,0.6265883701381758
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,clean,0.83,1770,1537,233,0.868361581920904,0.7229219143576826,0.1867273910214704,0.6265883701381758
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,clean,0.84,1770,1537,233,0.868361581920904,0.7229219143576826,0.1867273910214704,0.6265883701381758
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,clean,0.85,1770,1537,233,0.868361581920904,0.7229219143576826,0.1867273910214704,0.6265883701381758
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,clean,0.86,1770,1537,233,0.868361581920904,0.7229219143576826,0.1867273910214704,0.6265883701381758
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,clean,0.87,1770,1537,233,0.868361581920904,0.7229219143576826,0.1867273910214704,0.6265883701381758
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,clean,0.88,1770,1537,233,0.868361581920904,0.7229219143576826,0.1867273910214704,0.6265883701381758
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,clean,0.89,1770,1537,233,0.868361581920904,0.7229219143576826,0.1867273910214704,0.6265883701381758
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,clean,0.9,1770,1537,233,0.868361581920904,0.7229219143576826,0.1867273910214704,0.6265883701381758
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,clean,0.91,1770,1537,233,0.868361581920904,0.7229219143576826,0.1867273910214704,0.6265883701381758
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,clean,0.92,1770,1537,233,0.868361581920904,0.7229219143576826,0.1867273910214704,0.6265883701381758
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,clean,0.93,1770,1537,233,0.868361581920904,0.7229219143576826,0.1867273910214704,0.6265883701381758
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,clean,0.94,1770,1537,233,0.868361581920904,0.7229219143576826,0.1867273910214704,0.6265883701381758
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,clean,0.95,1770,1537,233,0.868361581920904,0.7229219143576826,0.1867273910214704,0.6265883701381758
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,clean,0.96,1770,1537,233,0.868361581920904,0.7229219143576826,0.1867273910214704,0.6265883701381758
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,clean,0.97,1770,1537,233,0.868361581920904,0.7229219143576826,0.1867273910214704,0.6265883701381758
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,clean,0.98,1770,1537,233,0.868361581920904,0.7229219143576826,0.1867273910214704,0.6265883701381758
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,clean,0.99,1770,1537,233,0.868361581920904,0.7229219143576826,0.1867273910214704,0.6265883701381758
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,verbose,0.5,1174,1174,0,1.0,1.0,0.27938671209540034,0.4414940214774291
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,verbose,0.51,1174,883,291,0.752129471890971,0.5152439024390244,0.1913929784824462,0.6173892308915115
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,verbose,0.52,1174,883,291,0.752129471890971,0.5152439024390244,0.1913929784824462,0.6173892308915115
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,verbose,0.53,1174,883,291,0.752129471890971,0.5152439024390244,0.1913929784824462,0.6173892308915115
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,verbose,0.54,1174,883,291,0.752129471890971,0.5152439024390244,0.1913929784824462,0.6173892308915115
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,verbose,0.55,1174,883,291,0.752129471890971,0.5152439024390244,0.1913929784824462,0.6173892308915115
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,verbose,0.56,1174,883,291,0.752129471890971,0.5152439024390244,0.1913929784824462,0.6173892308915115
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,verbose,0.57,1174,883,291,0.752129471890971,0.5152439024390244,0.1913929784824462,0.6173892308915115
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,verbose,0.58,1174,883,291,0.752129471890971,0.5152439024390244,0.1913929784824462,0.6173892308915115
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,verbose,0.59,1174,883,291,0.752129471890971,0.5152439024390244,0.1913929784824462,0.6173892308915115
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,verbose,0.6,1174,883,291,0.752129471890971,0.5152439024390244,0.1913929784824462,0.6173892308915115
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,verbose,0.61,1174,883,291,0.752129471890971,0.5152439024390244,0.1913929784824462,0.6173892308915115
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,verbose,0.62,1174,883,291,0.752129471890971,0.5152439024390244,0.1913929784824462,0.6173892308915115
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,verbose,0.63,1174,883,291,0.752129471890971,0.5152439024390244,0.1913929784824462,0.6173892308915115
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,verbose,0.64,1174,883,291,0.752129471890971,0.5152439024390244,0.1913929784824462,0.6173892308915115
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,verbose,0.65,1174,883,291,0.752129471890971,0.5152439024390244,0.1913929784824462,0.6173892308915115
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,verbose,0.66,1174,883,291,0.752129471890971,0.5152439024390244,0.1913929784824462,0.6173892308915115
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,verbose,0.67,1174,883,291,0.752129471890971,0.5152439024390244,0.1913929784824462,0.6173892308915115
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,verbose,0.68,1174,883,291,0.752129471890971,0.5152439024390244,0.1913929784824462,0.6173892308915115
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,verbose,0.69,1174,883,291,0.752129471890971,0.5152439024390244,0.1913929784824462,0.6173892308915115
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,verbose,0.7,1174,883,291,0.752129471890971,0.5152439024390244,0.1913929784824462,0.6173892308915115
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,verbose,0.71,1174,883,291,0.752129471890971,0.5152439024390244,0.1913929784824462,0.6173892308915115
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,verbose,0.72,1174,883,291,0.752129471890971,0.5152439024390244,0.1913929784824462,0.6173892308915115
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,verbose,0.73,1174,883,291,0.752129471890971,0.5152439024390244,0.1913929784824462,0.6173892308915115
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,verbose,0.74,1174,883,291,0.752129471890971,0.5152439024390244,0.1913929784824462,0.6173892308915115
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,verbose,0.75,1174,883,291,0.752129471890971,0.5152439024390244,0.1913929784824462,0.6173892308915115
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,verbose,0.76,1174,883,291,0.752129471890971,0.5152439024390244,0.1913929784824462,0.6173892308915115
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,verbose,0.77,1174,883,291,0.752129471890971,0.5152439024390244,0.1913929784824462,0.6173892308915115
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,verbose,0.78,1174,883,291,0.752129471890971,0.5152439024390244,0.1913929784824462,0.6173892308915115
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,verbose,0.79,1174,883,291,0.752129471890971,0.5152439024390244,0.1913929784824462,0.6173892308915115
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,verbose,0.8,1174,883,291,0.752129471890971,0.5152439024390244,0.1913929784824462,0.6173892308915115
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,verbose,0.81,1174,883,291,0.752129471890971,0.5152439024390244,0.1913929784824462,0.6173892308915115
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,verbose,0.82,1174,883,291,0.752129471890971,0.5152439024390244,0.1913929784824462,0.6173892308915115
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,verbose,0.83,1174,883,291,0.752129471890971,0.5152439024390244,0.1913929784824462,0.6173892308915115
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,verbose,0.84,1174,883,291,0.752129471890971,0.5152439024390244,0.1913929784824462,0.6173892308915115
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,verbose,0.85,1174,883,291,0.752129471890971,0.5152439024390244,0.1913929784824462,0.6173892308915115
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,verbose,0.86,1174,883,291,0.752129471890971,0.5152439024390244,0.1913929784824462,0.6173892308915115
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,verbose,0.87,1174,883,291,0.752129471890971,0.5152439024390244,0.1913929784824462,0.6173892308915115
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,verbose,0.88,1174,883,291,0.752129471890971,0.5152439024390244,0.1913929784824462,0.6173892308915115
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,verbose,0.89,1174,883,291,0.752129471890971,0.5152439024390244,0.1913929784824462,0.6173892308915115
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,verbose,0.9,1174,883,291,0.752129471890971,0.5152439024390244,0.1913929784824462,0.6173892308915115
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,verbose,0.91,1174,883,291,0.752129471890971,0.5152439024390244,0.1913929784824462,0.6173892308915115
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,verbose,0.92,1174,883,291,0.752129471890971,0.5152439024390244,0.1913929784824462,0.6173892308915115
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,verbose,0.93,1174,883,291,0.752129471890971,0.5152439024390244,0.1913929784824462,0.6173892308915115
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,verbose,0.94,1174,883,291,0.752129471890971,0.5152439024390244,0.1913929784824462,0.6173892308915115
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,verbose,0.95,1174,883,291,0.752129471890971,0.5152439024390244,0.1913929784824462,0.6173892308915115
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,verbose,0.96,1174,883,291,0.752129471890971,0.5152439024390244,0.1913929784824462,0.6173892308915115
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,verbose,0.97,1174,883,291,0.752129471890971,0.5152439024390244,0.1913929784824462,0.6173892308915115
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,verbose,0.98,1174,883,291,0.752129471890971,0.5152439024390244,0.1913929784824462,0.6173892308915115
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,verbose,0.99,1174,883,291,0.752129471890971,0.5152439024390244,0.1913929784824462,0.6173892308915115
